-5.193491558579003270e-02;6.635070479496960161e+00;1.839729044920337619e+00
1.732171590284642404e-02;2.676884211611036513e+00;3.427023273620128485e+00
2.887461062605217385e-02;-3.861997494168766920e+00;-9.308553876995761200e+00
-4.191659651463701917e-03;-2.110471607502073077e+00;4.404542540130532480e+00
3.107939661769962975e-02;1.320103210110138292e+01;-2.066518720005738441e+00
3.288586490104146443e-02;-4.554278743711809518e+00;-2.534740286070757520e+00
6.201388635178416847e-02;4.999698639781039233e+00;-1.337098854283004101e+01
-8.494825642415432254e-02;2.750175685428664529e+00;1.763192046837745719e-01
-3.167156930515772906e-02;-3.496384439515370701e+00;-2.332144477455508458e+00
-2.683968431518904060e-02;-1.379554666130635932e+00;3.979296386905777805e+00
-4.733373838912675186e-02;5.974884992260807159e+00;-5.928582562519778776e+00
-4.805668593071867750e-02;-1.834392987802954789e+00;-2.677372190888158698e+00
-5.706087426871773918e-04;-4.487369318349167635e+00;-5.092816919006502019e+00
8.854754720409835356e-03;-3.460177334773338220e+00;-2.231135020254390255e+00
9.122487221412667324e-02;-1.988964521027543286e+00;6.952060333187893626e+00
-5.151640129714370187e-02;-3.154583070354920693e+00;-2.796620000143745788e+00
1.479079271461086198e-01;-1.117954433903897371e+00;6.250500102651423973e-01
-1.742846090427476249e-02;1.418194255092531053e+00;-4.135553585920127007e-01
-3.009981514419917889e-02;-2.622926471441473506e+00;4.922713299881981364e+00
-2.835456418986479626e-02;-2.855487318871601232e+00;5.258977809142432180e-01
-1.040397127034799326e-03;4.559168082947950840e-01;-2.240547297684504446e+00
4.028855102328196547e-02;7.700192393469671437e-01;6.246538825485580482e+00
-2.700949375649156631e-02;4.394991585853183835e+00;3.260649601494955974e+00
4.232164139361782595e-02;6.550128383976222324e+00;-7.499087222991686064e-01
-2.713368524802937942e-02;-3.942709464547323961e+00;-6.240555622496902544e+00
-1.694855481288327220e-02;-1.336059544536825072e+00;-9.582143977080064268e-01
-2.761429619160238325e-02;-7.730481353878467132e+00;-8.521236064360235840e-01
-1.299352130340511967e-03;3.508350050445533164e+00;-7.460124678903570228e-01
9.840983378132679704e-02;-3.769510158656075305e+00;2.426703728205830579e+00
-5.607713342000829847e-03;5.398513508270937677e+00;3.039632348115825167e+00
2.341009982141900245e-02;-2.027971442480648978e+00;8.264449443000282391e-02
-6.512759121825902053e-02;2.582373840261429354e+00;-6.838814737310718872e-01
2.820820719878937635e-02;6.901024163327522665e+00;5.191091122619670095e+00
-5.348706092648606442e-02;4.981059376891759705e+00;4.157978067734685368e+00
3.629802429798521107e-02;-4.727336226987290502e+00;-3.508424427334650986e+00
8.162895183035823177e-02;5.816916549008525200e-02;-4.557631443993178877e+00
2.771734492171142386e-02;-4.280887453163278344e+00;-1.057612966167655877e+01
1.678187107154639757e-02;3.214121649250871737e+00;8.865384876675122428e+00
8.718233982014217398e-02;1.742027814014762421e-01;-3.176124094733842718e+00
1.605592924335903782e-02;3.667686396513352598e+00;-8.670419430489378243e+00
3.895961418481641569e-03;8.768911334742186536e-01;4.941576980199823943e+00
2.525920397953242136e-02;-2.505547588254809277e+00;1.058360451754740250e+00
-1.845992753962544253e-02;-4.440758008375813581e+00;-8.285825939178510069e+00
-6.238791404779078786e-03;-6.474536571344302160e+00;2.429318751368902074e+00
-1.908507598883299461e-02;-9.890787117356452995e+00;4.581516074339347711e+00
1.053693449066078341e-01;9.172534474021782458e+00;-6.156977128499288021e+00
-7.333041251119772064e-02;4.183490043207140019e+00;-3.482605899523008475e+00
4.117874067406090272e-02;9.509777190466179420e+00;1.840616320323489097e+00
-5.163011676045151793e-02;6.088585513349750400e+00;7.721355815618085039e+00
-8.080815151776369124e-03;-6.676849356020579940e+00;4.999072552275379167e+00
1.010485749577794308e-02;-1.387986360311757261e+00;-3.983424848093417014e-01
-6.789528165683296479e-02;-1.300764657909567390e+01;-5.489886259741036945e+00
-3.494121465516442787e-02;4.375301205038196750e-01;-9.621594116503612293e-02
2.539461255365457314e-03;9.927279532337719425e-01;-3.423257774151540644e+00
7.559667150840904126e-02;-6.466167587224409985e+00;-1.684857471163079490e+00
6.361123140652887031e-02;-1.165426798984173118e+00;-2.512038556125658850e+00
-2.427183086841142381e-02;-4.774156668019626792e+00;6.668425828356541629e+00
-1.710904526324247624e-02;3.796426988045755735e+00;1.146097469532601831e+00
5.991328280192111111e-02;5.448633965441025850e+00;-6.480011544582465755e-01
-3.411719413694473679e-02;-1.253035255784916924e+00;1.118005584474296654e+00
-7.100939789459134732e-02;-2.337551873851552720e-01;-3.603875545390795132e+00
2.178449840877157498e-02;7.048407382591115322e+00;5.352428998009446381e+00
-2.141968200180342785e-02;-3.613582390672411826e+00;1.497993957932680920e-01
-2.636722102625438380e-02;-4.705165991621521826e+00;-8.134558691207903758e-01
-7.870745477696996714e-03;3.261133791089751099e+00;6.999535387565642974e-01
-5.826205132667572339e-02;-9.134315054053829264e-02;-4.418267781768298264e+00
1.327279230730286086e-01;5.566871117660560309e+00;2.608068915133140209e+00
7.081469277240325100e-02;3.193261209633246445e+00;-2.580407690962938649e-01
-5.584235968317034088e-02;2.211424077540596222e+00;6.261599261548955297e+00
6.437869771496732008e-02;8.140212630049779463e+00;4.491825969365776494e+00
-7.767608931233693954e-03;-1.139878565858816195e+01;6.873313693391644996e-01
-2.316660757644349242e-02;-5.519111940676922679e+00;-1.152666684846818335e+01
-3.924684973823164801e-03;-6.671434285763600869e+00;3.304647221202150931e+00
1.815323213643563541e-02;6.370751019993944553e+00;-3.306279732014110628e+00
4.064950076558396241e-02;-7.582673158570673033e-01;1.425511556668024760e+00
-2.483545411181500850e-02;1.441463315116136235e+00;-2.991102830798753498e+00
9.452741425206934167e-02;-1.041841505382839372e+01;1.783490598961886553e+00
-1.210650075071818127e-01;-2.288917418986520680e+00;4.951997390168828006e-01
-4.670554974337888521e-02;3.884876984001550682e+00;1.002553225457748098e+01
1.813327734603592534e-02;-3.597782713979806868e+00;-9.749749727382285513e+00
1.196072378541112105e-02;2.248111535533979133e+00;1.683291994910165235e+00
7.646884890943886348e-02;-4.493290103908132771e+00;-3.110357888687307337e+00
1.839737433919712284e-02;-2.961133592469993303e+00;7.966599573150781044e-01
1.924655794594856348e-02;1.203947827968692152e+01;4.680985991002732050e+00
-2.053289337368230730e-02;9.483371439413857962e-01;4.814743036922587649e+00
-5.205380162047203683e-03;3.959346368362028912e+00;-1.327650005665792721e+00
-2.601821888725706911e-02;-7.805516899853222057e-01;-9.662148675741713433e+00
3.550111815514451347e-02;-6.676841153732159029e+00;-5.985121472852665825e+00
4.219122192476330163e-02;3.964318018772707397e+00;-3.971619122452767492e-01
1.295997887373321125e-02;2.975905566504348343e+00;-1.995454776544302700e+00
-1.584556577525417578e-02;-1.018435774512557757e+01;-4.048234216333451485e+00
2.758564019503702280e-02;-8.078633626253514777e+00;-3.814020896157066076e+00
9.340727048850197556e-02;6.183066898518552179e+00;9.677600399500289885e-02
2.178084225591061032e-02;9.053025965726577695e+00;6.058993907447927540e+00
-4.026923250819850614e-02;6.264408198001909511e+00;1.656747044330246865e+01
-1.354423343330164557e-02;4.347700974900851278e+00;-1.007551535931060904e+01
2.638865491532555591e-02;-5.041220559082319141e+00;-3.527131814708606594e+00
6.037714523437531788e-02;2.757141043525736634e+00;-5.802431167900658160e+00
8.911395217881706854e-02;6.698968322692887334e+00;1.256497639864003979e+00
3.980889702584819445e-02;1.625889713873925002e+00;2.691464631112594486e+00
-3.009807305201708458e-02;3.978770795095545321e+00;-3.521345618253250986e+00
-2.888700644897851388e-02;-8.309443670114982083e+00;5.131052601097184862e+00
-2.890122870286855605e-02;-6.219911535423578997e+00;3.104356727205410227e+00
3.673442328820795966e-02;-2.598999427894503000e+00;-6.609201172153089665e+00
-1.817490030638563292e-02;4.080975615690697111e+00;4.811064325391384955e+00
5.180250072895847130e-02;-4.392688032974333412e-01;5.289352784496728965e+00
-9.355040616907544376e-03;-6.815789885987757479e-01;-9.923218693301877336e-01
-8.842029496756376172e-02;1.532104547168125164e+00;6.592048615673958167e+00
7.910743066151247269e-03;-2.006006454287670993e-01;6.167882537742308102e+00
7.652255659966517021e-02;9.432301231530370034e-01;-4.108446171444314565e+00
3.032695662740879372e-02;1.565721412017454739e+00;4.265821637085504214e+00
-3.083245870511134440e-02;3.691577856303683625e+00;4.239890740115087375e+00
3.784569784724526459e-03;-8.595765396445992579e+00;1.126832541098248486e+00
-5.628664647107123331e-02;-5.685331772446079235e+00;7.279469306344978907e-01
-3.684579208491555596e-02;5.334830646927929187e+00;-3.151402125713964164e+00
-2.740657099378458750e-02;3.103558394024962919e+00;-9.924144544721325900e+00
-3.204703731035604686e-02;-5.948637602544071257e+00;1.631018616066820526e+00
-3.001652617744222581e-03;3.689570409369885562e-01;6.661006087721004221e+00
-3.200176572478196507e-02;5.295744999697466149e+00;9.285316535105199443e-02
4.716829161740426768e-02;1.306117641772338578e+00;2.173985343200356635e+00
3.321073646569470961e-02;-1.720504589177556554e+00;-1.510635149657606036e+00
-5.755472477320872689e-04;-1.469292254999452929e+00;-1.344950846982918335e+01
-7.600400776671269176e-03;-4.691662365743034968e+00;-5.947011656380158051e+00
3.541984534506772281e-02;7.501472079308204144e+00;-2.851700455227354603e+00
6.323511810454442161e-02;-2.216382642843215400e+00;2.886101228285298692e+00
-7.314347473229708407e-02;3.401581456124898484e+00;1.658715364430982386e-01
2.595748464708208525e-02;-6.147493071928176178e-01;3.030556319966977163e+00
3.535010398121774672e-02;-6.485071967889470823e-01;2.541462256588815194e+00
-1.100532922201925418e-01;6.268785517662049944e-01;6.368887291848547960e+00
-4.490257790583086772e-02;5.855511995676372372e+00;6.370895593075635688e+00
-5.775307137737513419e-02;7.710841288227374690e+00;1.120013604088317116e+01
7.634983469493945157e-03;5.190320850402531327e+00;2.693746863118556156e+00
1.520838156758262151e-02;-8.831247212058219276e+00;-5.420597902539018520e+00
3.770600912670547117e-02;6.302938715498545008e+00;9.673367680666007384e-01
-3.979467357680350342e-02;-1.572948843811483810e+00;4.922852079251825330e+00
1.346810103171225750e-02;-2.592084013314748692e+00;-5.276212126484552956e-02
-3.426640873728676456e-02;2.640484510397426154e-01;6.371538959482112574e+00
-6.624188641802090938e-02;2.867698653349521010e+00;4.996996822303028551e+00
-3.631520059065056899e-02;-1.018077210709968128e+01;-2.402462295814334681e+00
-4.361880805290620916e-02;-8.872686397637629119e-01;-1.987123455641008007e+00
1.736361314150592500e-02;-5.038931870436037741e+00;4.541744327278494531e+00
-7.857465541446126411e-02;4.845199024917493880e+00;5.016789417444817545e+00
-2.202267297718938505e-02;5.926233372776180452e+00;2.009544621991271374e+00
5.115589776414937451e-02;-8.215263230959425345e-01;5.469151579416533515e+00
-1.140698491421989341e-01;2.859158900807624026e-01;1.566931750821600300e+00
2.038669046920603758e-02;-5.091113282191805922e+00;-1.460407619928141720e+00
3.359481782608309680e-02;1.688323358648585071e+00;1.499578830233194937e+00
-2.078241014698277087e-03;2.121313060548722262e+00;-6.082554104226296943e+00
-2.892918671304139586e-02;-7.061764299459251326e+00;7.570640470473722905e-01
-7.277323906398729114e-02;2.867134003474670401e+00;-4.955944534292657799e+00
1.092120233040605459e-02;8.616183161418414116e+00;-1.825828803784536047e+00
4.957322653333800372e-02;-7.456769676275607495e-01;2.643342211893076943e+00
2.396816660095652668e-02;-2.111228614314537122e+00;-1.069149747907113124e+01
-4.801941124964800856e-02;-6.828022540764531190e-01;-4.733665890635103124e-01
5.554513375857579593e-02;4.691672067760480402e+00;7.379292657030828373e+00
-2.555231818731065752e-02;-3.896221239964666072e+00;-2.648732797870993139e+00
