2.330555790246146425e-02;1.182602186672548683e+01;-3.645855340053710147e+00;-5.135831799422848398e+00;-1.486293217725459526e+00
-5.518315728943057330e-02;5.935434743789489431e-01;-2.419573893342770621e+00;5.092210386768708297e+00;-6.758691621996119281e+00
2.726558897851394034e-02;1.356068878548251533e+00;6.144966662443765770e+00;-1.697826562381100413e+00;4.390873148628053002e+00
7.394698715914484709e-03;5.474229853843462834e+00;1.063903540868545300e-01;1.720835388982832725e+00;3.154731605155161045e-01
-8.031658334497984719e-02;3.208223680485696505e+00;4.929660672446497749e+00;5.350720357801121096e+00;-1.432614122568567572e+00
1.073988930446209775e-03;3.316792973000719957e+00;-5.089564892852748379e+00;5.290226441523254941e+00;-9.014001096345234387e-01
1.682939945711222837e-02;-3.216853702128710246e+00;9.628348782362438740e+00;5.514954397503085914e+00;2.349657603289233343e+00
-5.563921560713678410e-02;-5.997588576820208850e+00;1.184407662680090345e+00;3.612608280162785235e+00;-1.551526045996954650e+00
-6.934727690561191815e-02;-8.085639007501555398e+00;-7.421328480017931106e+00;-1.974011653639879738e+00;5.423443599809621318e+00
4.747028089574550393e-03;4.240295315468851634e+00;4.951085320444957638e+00;-1.139465428323916463e+01;-4.024269542452297843e-01
-1.749632496215366290e-02;3.209444312014442802e-01;3.933183958848078809e-01;-4.197271205437561825e+00;-4.809696264338447769e+00
-2.790380360775398041e-02;4.067186622906653337e-01;2.601637992193969184e-01;-2.840568664086490003e+00;-1.404816770822033600e+00
-2.101706521248294154e-03;-2.089616546662117713e+00;-5.450199549001721877e+00;-2.087821869362990412e+00;9.310420435230437608e-01
1.244276695624285667e-02;3.694165541717142176e+00;1.210973634821401967e+00;6.092233948197749882e+00;4.922332936351784483e+00
1.165366225439603935e-02;1.693497851425290079e+00;1.998315400006214437e+00;-6.598418460050352152e+00;-2.526762439454473430e+00
-5.096671281505188444e-02;1.545027868331715348e+00;-1.192464701518252346e+00;3.190040908801797803e-01;-7.179581280181386305e+00
1.496164923019673021e-02;-3.878863033280308237e+00;3.358619217752454311e+00;8.053798192779286325e+00;-5.142479809130341195e+00
3.014625219761931166e-02;-2.455472645425739397e+00;-6.680409606354600349e+00;2.703924977468605828e+00;-8.682154694013025420e+00
4.796909953744870475e-02;-8.592145651169261100e+00;2.615096698147507226e+00;-3.738662206253874132e+00;9.147957868926571701e-01
4.245898539946988542e-02;-1.090987207107841073e+01;-6.979192305106022509e+00;7.259338383078050017e-01;-1.066793306032350452e+00
-4.436239828815956993e-02;-8.841454854685166787e-01;6.616641364634365807e-01;3.378255436612444207e+00;4.544208405755442826e+00
5.255980934563340284e-03;8.379493878283252040e-02;3.962268600721825518e+00;4.899762586587452340e+00;7.422216472136348386e+00
6.177605664794878770e-02;3.212272736112049554e+00;-2.506116111906484090e+00;7.454513054635003577e-01;-7.289650625048112786e+00
1.321948787716785249e-02;-1.768293718568550110e+00;3.910878533769211352e+00;-1.001146374906667802e+01;6.737288106759086403e+00
5.429159513484280858e-02;4.912947457151476627e+00;-3.713358360231327371e+00;-1.889137295820874085e+00;-9.442150815377586826e-02
2.616088487288553699e-02;4.564210020513579380e+00;-2.206336115888711369e+00;-4.466541255272721500e+00;-4.840444382595268102e+00
-1.895410259920284404e-02;8.038920140154472094e+00;7.869751319458034855e-01;-4.526500210682561587e+00;7.263622037670592890e-01
-6.349248509967790610e-02;-2.951819938070005644e+00;6.004808161873796735e+00;1.097078993723614104e+01;-8.351025312490125696e-01
6.153206610560155165e-02;1.764502009320501497e+00;-7.000404750661445519e+00;4.463907113822702222e+00;-8.370126065221278111e+00
-3.183611873442254020e-02;1.931952717973869138e+00;-1.824971915152845625e+00;-4.229563254700530184e-01;-2.490040479448008881e+00
5.680761925096536324e-02;4.778069804501104301e+00;-7.548157994728407871e+00;1.069216137904309605e+01;5.775240335175261919e+00
2.064863672324038918e-02;2.788731937542480832e+00;1.174034878162962592e+00;5.785623818365475124e+00;7.728447919353776285e+00
-4.358960330467329114e-02;-4.564620688835359985e+00;1.004292393840823472e+00;1.365629342428655635e+00;-4.186010788765568869e+00
-3.277326019057714285e-02;-3.829577261682075129e+00;6.005290848747107724e+00;-3.788565991335273608e+00;9.510333148787869506e-01
-2.602947196347257797e-02;1.195973411010422893e+01;-6.915611517641545802e+00;-7.711403554790638104e+00;-1.711930646360402819e-01
-1.788714148952670266e-02;-2.395146989477252131e+00;-9.492514452094532373e+00;-6.651796730244031508e+00;2.921180257959883342e+00
-2.128596418230204942e-02;-1.733438445825482566e+00;6.305730103073601711e+00;4.814610593037499164e+00;5.117596421610386415e+00
5.308225541150042581e-02;-6.128241393365289724e+00;-4.109813178881993601e+00;3.483140305068400666e-01;1.902222703530864534e+00
4.544043706544531602e-02;-2.498768416896519906e-01;7.746669600643336651e-01;-7.327407372060869228e+00;2.606736777718073661e+00
1.138808909464224250e-01;6.018431961377485040e-01;-1.810132204241041709e+00;-6.684023187874219118e+00;-5.310564122003087473e-01
-1.209586298421201633e-02;-4.166469538747296086e-01;-7.983163048663639572e+00;-2.506481990481317368e+00;-3.622789751379842826e+00
-2.700353336341151933e-02;9.297507730701910778e-02;3.168147537105879152e+00;2.502580473137576256e+00;-1.032374715420667144e+01
-3.735053134721885715e-02;-1.319980958926295855e+01;4.783079288814530372e+00;-4.953406277519948553e+00;-6.001420070865649770e+00
1.517753398643642559e-03;-3.214040535549995137e-01;4.367631408494990986e+00;-9.776009865700190371e-01;2.140963595631510508e+00
3.704571610505390938e-02;-5.008664971494777518e+00;1.072689592372537470e+00;-2.057825259164941745e+00;-3.506723474787932116e+00
-1.783889215597277839e-02;-8.943120700895961228e-01;-5.575497738838592454e+00;-1.140950448558293084e+00;-2.266209617502893126e-01
-6.241360458081077200e-02;-4.665327872291733513e+00;6.090587370503328657e+00;1.006082357941653571e+00;-2.671388258646239411e+00
3.602279696169441436e-03;-7.993067645791410492e+00;-1.717828884165142789e+00;2.462035929135163670e+00;7.396562716696236883e+00
-1.603666430267892615e-03;-2.619731196632162806e+00;-3.088656464524865530e+00;3.517430510648917874e+00;-5.158734616828214214e+00
7.414851114794508702e-02;-2.498760653470058823e+00;1.897122378468865334e+00;-2.419522153734293468e+00;3.347985256994403525e+00
-1.463010941192416370e-02;-4.981993395763865351e+00;6.658381882484297742e-01;-3.055042380864833262e+00;-4.673571286305918449e+00
5.792971260802376454e-02;-7.015684828876453949e+00;-2.911515361247600797e-01;6.754160913016815648e+00;-7.033655055461842664e+00
-6.132644105353326353e-03;-6.221714847410914295e+00;-6.619629459401371818e+00;1.008736986834183558e+00;8.141064444041223869e-01
-2.518207008707317937e-02;7.594293747921579296e+00;-1.517287724993304998e+00;-5.507409903544148833e+00;1.955400464053930421e+00
9.480166359189114156e-03;-1.570441875228359985e+00;-2.777434769176641005e+00;-1.478322731502439868e+00;-7.677355135698714861e+00
2.117314209778035569e-03;-1.006713928454821527e+01;-1.935832980614073495e+00;-4.984209612291909508e+00;-4.009963681799039170e-01
2.898193408271457910e-02;6.448374062215713742e+00;-5.063100880241842461e+00;-3.619779365555672701e+00;-2.998164078238177321e+00
-3.819219052381928048e-02;6.460685627977359680e+00;-7.740888156142153420e+00;-1.424272313382174970e-01;2.909278010181853169e+00
-3.182799319124276355e-02;-1.439940264651362156e+00;2.386879740045132259e+00;4.663143356003120132e+00;8.360728769688247297e+00
3.343438790084189011e-02;-1.862430020972348110e+00;8.110456864583269976e+00;4.861133181401528169e+00;-7.950955833310574539e-02
9.501964953579473960e-03;7.619992684324078169e+00;8.488067390594489225e+00;-2.131699799692896136e+00;1.348386287738758460e+00
5.136243876832568417e-02;-1.229000440970291308e+01;-2.931735697301010024e+00;3.145340552492595254e+00;5.945006628120376169e-01
-1.356178506863347372e-02;-1.591402008875055341e+00;5.874548049488861778e+00;-5.075062823741562035e+00;7.013090920917251836e+00
2.364736686347343117e-02;3.409464946190282397e+00;4.500000052353879454e+00;1.940970012703823411e+00;-5.389340422371530437e+00
-1.073638491064624534e-03;4.523156381962222028e+00;7.014809822291704577e+00;2.694205199720517641e+00;2.494022493841530963e+00
1.497984017282549124e-02;2.309117172160556564e+00;3.616758107603156525e+00;-7.995228982167008169e+00;-3.531011049638777877e+00
-2.414079123393595219e-02;-3.906027832337072958e+00;1.293125705887650856e+00;7.127108638075605462e-01;-1.996263793613769266e+00
3.056584837736903495e-03;-8.579553259361363260e+00;-2.528503573027933271e+00;2.026486436564371107e+00;3.897867036010774555e+00
1.831710151246488880e-02;5.240428445125711043e+00;-3.958793806165723961e+00;-6.532408930586676155e-01;-7.565909997161618605e+00
2.311176008396141710e-03;-5.560244572862853119e+00;-4.987533960705073710e+00;-7.540252100648956457e+00;-8.145385105058453590e-01
-6.449307130501305552e-02;1.986980676085954300e-01;-2.670076541379030388e+00;3.181450566678504011e+00;-6.453141911884802795e+00
-4.256619845552125220e-02;-2.783299888325669325e-01;6.245966934050146691e-01;4.792965229044776621e+00;-9.709365534779028195e+00
3.026152333460081084e-02;-1.999577250023137243e+00;3.208176359147174139e+00;-1.167371098348121983e+01;-6.759371169761291043e+00
-2.185916733629653455e-02;-4.768741182585369387e+00;3.525685566487259948e+00;1.983716723016567401e-02;-3.359109259093704392e+00
-5.645007378046268398e-02;7.098840988073611413e+00;-1.114281849141780967e+00;1.524170487842690935e-01;6.942984830277953989e+00
-1.912330447195635663e-02;-1.753255421784098544e+00;9.715155265176131039e+00;-5.163110500597487551e+00;1.947072861099217622e+00
-4.059113751565425476e-02;-8.560537558754223397e+00;6.315843600968767291e+00;-7.872277125101277306e+00;2.230441682763652178e+00
4.739428622565681343e-02;1.943474503780009410e+00;-1.128000383795190942e+01;-5.716451351325525509e-01;-2.865862229195610400e-01
2.894730252656786424e-03;7.144046111639478447e+00;3.555130770025454190e+00;5.184775202728654442e+00;-4.523008734828390054e+00
7.009910202474381501e-04;3.488593375310478084e+00;-1.088164114539369315e-01;1.859097269852517664e+00;9.834857070750572916e+00
-1.244625421645827457e-01;-8.015458321103752226e+00;-6.862424310627197599e+00;-4.105619513348780281e+00;1.046158073942559774e+00
3.688503046550146644e-03;-2.053051622897131168e+00;3.254576644673640828e+00;-5.507258055721431234e+00;7.944172610637299847e+00
-3.377667777815396982e-02;-6.115895224184097145e+00;-7.832569952791135215e+00;5.937108687529085493e+00;3.971142029486007363e+00
5.919355004405501414e-02;-8.578910558924291996e-01;-4.993317221359780511e+00;7.479410859562496405e+00;-1.499610213812402115e+01
2.743550368476507795e-02;1.430669462091444633e+00;-8.961817486484653372e+00;-1.574759495089791628e+00;-6.527477020664957053e+00
-2.520608347877840820e-03;-4.610687335022187305e+00;9.381743509067771214e+00;1.559779435786873281e+00;3.696135688135736785e+00
6.178458359005472439e-02;2.935969980411621272e+00;-1.729641587714616735e+00;-2.948628618981055105e+00;1.605517852590360395e+00
1.021111154256827275e-01;2.345398070304532290e+00;-2.472115663192593793e+00;5.340476873969278060e+00;-8.137699539773464608e+00
7.419343608017819891e-02;4.722515631304777806e+00;1.566314838980126245e+00;-8.913085154716189340e-01;-6.241298195309646246e+00
-6.612305113654799726e-04;-6.029936459979304608e+00;1.303173051334610300e+01;5.210367106626070388e+00;-9.926814503517238819e+00
2.424077032178028127e-02;-9.482606229941868692e-02;-1.203255454862224738e+01;-1.550763139379878552e+01;-5.923524005111911350e+00
4.109753342310670798e-02;-9.683794767822503924e-02;-2.901181919165300438e-01;-2.043836281740826877e+00;3.196626593191733257e+00
2.612197598113766978e-02;-1.798802104758270293e-01;3.202195042332709463e+00;-1.255096311110408092e+00;-1.087886768348544031e+01
-9.339304964396775988e-02;-7.470746151716873840e-01;2.294175437665230799e+00;1.843805671018015513e+00;2.961459917767549077e-02
-1.561073448902109556e-02;-1.132900434895267416e+01;7.744956224920847010e-01;-2.598248827010506190e+00;-5.235082621386500712e+00
9.208322662192493235e-02;-6.931376825999457481e+00;-4.621693483632962618e+00;5.703912542763196925e+00;4.414090166295618012e+00
-3.567881564232996960e-02;3.047032706160189175e+00;1.235215630836657397e+01;-4.003317339942165987e+00;-4.652139328832365806e+00
6.060689387459664013e-02;-8.660459841076210807e+00;-7.130509479595191991e+00;1.254188721089974479e+00;8.490122300083106310e+00
7.500249541548123684e-03;2.235619770236032533e+00;1.764825007847828919e+00;8.242707494713646943e-01;-6.613312130017487966e+00
-2.861667209366153958e-02;5.471563434257236541e-02;8.708100530045031817e+00;2.239805171299622089e+00;-6.626822512566007184e+00
-4.878914225299610385e-03;-6.733192425899732214e+00;4.077416107965398107e-01;7.967234630979598720e+00;-7.152055973168636172e+00
-9.572133402785702738e-02;-3.053782017781097480e+00;2.325025287427224363e+00;-7.490252432079931300e-01;-2.382497322641657644e-01
9.625727287101908808e-03;1.198540283181979405e+01;4.360100880188823247e+00;-1.494836777747783119e+00;3.634422733586053944e+00
7.388349612451837467e-02;1.404932733726699468e+00;5.032920000167614205e+00;-5.507930194194605278e+00;-1.176764766390648198e+01
5.655371944731607363e-03;-7.992830991935027996e+00;8.918758610313728852e+00;8.943336323031749302e+00;8.437605423125555504e+00
-9.985919702366582995e-02;-7.247149766022220163e+00;7.478984859260391360e+00;-5.844391036029036535e+00;5.868656946957886283e-02
5.949821667601428582e-02;-6.216903166703311001e+00;4.983372731251314747e+00;-8.741236577205100389e-01;-8.673837486199770908e+00
3.481125911041273863e-02;4.271955656240462140e+00;1.488790204064591727e+00;-1.954567576898423198e+00;-1.150125890940212869e+01
1.809903060751507156e-02;7.678883987500383368e-01;4.397528365130876082e-01;1.547569817346881038e+00;5.351253369086073519e+00
-6.739209268348794052e-03;-4.328898562254194005e+00;1.085754167672369874e+01;-1.031544961726661036e+01;1.752742218116063677e+00
1.110830959218812863e-02;6.284452141165733252e+00;9.469118333214701977e+00;-2.576320141891479842e+00;-5.102459402464013749e+00
2.175528236210654692e-02;-8.559865991078169145e+00;-1.367616213578113804e+00;3.620940099168248327e+00;1.668802475540914987e+00
3.160345330976776362e-02;-1.120915185520550139e+00;-1.050385801940531216e+00;4.602232663855197359e+00;8.330907882328123293e+00
8.958828468035293091e-02;2.976406147305487693e+00;2.061112688537751314e+00;3.168949619556691744e+00;-4.360032344578367969e+00
3.751223050568888197e-03;-8.924919171688466824e-01;1.626966423989630428e+00;-3.866115009961422100e+00;-1.971943118613293855e+00
-6.958859478273142496e-02;-6.169910218635834553e+00;-3.360641987463605762e+00;-5.701410158377645310e+00;2.580946243128863227e+00
-4.351741331571259974e-02;-1.313111962802184340e+00;6.198416866791550461e+00;1.621932607158248629e+01;4.833280966132891265e+00
-1.862416173100598510e-02;3.983422699901749020e+00;-6.435258790778991767e+00;4.637806831021308585e-02;6.677213283548440792e+00
-1.341060828982965358e-01;-1.320707549865387076e+00;-2.746541293120382532e-01;6.638396215055095695e+00;3.815653156263918877e+00
1.589488712149587576e-02;-1.345833574256093401e+00;-1.208386320398804514e+01;-2.051042892460941958e-01;2.415314325663801220e+00
1.562332820424259909e-02;1.640229909072325754e+01;-1.155942173419482577e+00;2.646687571448842036e+00;-3.251047879976126431e+00
-3.709628910967593951e-02;4.524304222128225916e+00;7.113962886760278437e+00;-4.100547125054013975e+00;-5.889667411587648616e+00
-9.840433201712312644e-03;2.076976390163768116e+00;9.782166618357492904e-01;8.697647175965029787e-01;2.091436896750584751e+00
6.403257821132889160e-02;-1.910753222137600460e+00;-4.943833735115561012e+00;-4.274581234002338692e-01;-4.485058205130373343e-01
1.961023027811581443e-02;1.609586991351905194e+00;-2.979042221967980630e+00;-3.433660363504458690e+00;-7.136368418967657945e+00
-3.465134356694218182e-02;-3.831220123008662881e+00;-2.556842201589547559e-01;-5.198442715460664054e+00;3.145737132044667206e+00
8.593795196125514346e-02;-1.778702052352930885e+00;-2.059835535276239415e+00;1.699671785280336134e-01;3.159242126709493892e+00
-6.811344776035607729e-02;1.631934186796042185e+00;-1.218926083022360496e+00;-3.372309291034480516e+00;5.752652460528272726e+00
-9.743245178273197971e-02;1.094371294730328081e+01;-2.769494070338438529e+00;5.327668498394714014e+00;4.882779761018566589e+00
-2.017028872779764309e-02;-2.030923865122201022e+00;8.699186222842241634e+00;-4.990357320231327165e+00;-4.338742672529221522e+00
-5.171718668341671737e-02;5.173580494792571205e-01;-3.832806387534998915e+00;-5.223195969201430700e+00;1.387852301690503110e+00
3.162367813172467512e-02;6.144831696802883769e+00;1.238367817764089196e+01;-5.136132985411222762e+00;3.940378046558507652e+00
1.352961677994679035e-01;-1.516806822584045866e+00;-6.021227217080470595e+00;3.585363966902870292e+00;3.511547054373452603e+00
4.095425223768906636e-02;-2.925509633901520079e+00;-4.509186085971347291e-01;8.342308706362475124e-02;-6.409758787241256250e+00
-1.119119439808350241e-01;1.554120013417424895e+00;4.115419863919299814e+00;-2.051379170805121444e+00;-1.442212998815633807e+00
1.738952725568040925e-02;5.165578813194725782e+00;1.352455754055811588e-01;-8.174897794064085454e-01;7.987543628947125995e+00
-2.538140089671957547e-02;3.969164388700648916e-01;2.668044647392665780e+00;2.629551984448965651e+00;-3.830505017921556621e-01
-2.634009517143968970e-02;7.400914785116279759e+00;1.583090175677703826e+00;-6.637816900228038719e+00;-4.339864376691853209e+00
-1.014513373664188180e-02;3.409013195096559201e+00;1.049074406995841313e-01;-8.869902424094004090e+00;-7.538830306222088495e+00
9.099038164363264583e-03;-2.813800062797353618e-01;2.065461098998296219e+00;-7.396980992266023236e+00;6.055717840905211480e-01
8.888875442834758001e-02;-9.316588542515823690e+00;-3.072266994706664978e+00;-4.629674968930793888e+00;-8.602524938047011460e-01
-6.715898059003841403e-03;-6.237986319617332409e-01;-1.903777755986561715e+01;-1.385164497782171100e+00;2.226923478431309111e-01
4.822270033144381365e-03;5.195637998031269689e+00;3.928152914761269265e+00;4.397512021171411156e+00;-6.523956797225847204e+00
4.335805791910520013e-02;-1.100019429583695585e+00;3.267156255407814847e+00;7.023272600433304369e+00;8.814600177915085766e+00
4.942870705174971097e-02;6.426003264558143302e-01;5.223541046820621148e+00;-4.146974430630892883e+00;-3.257361317613612917e-01
5.069312081935135189e-03;2.898425802343384206e+00;-5.830684919330348492e+00;-3.019826605919201157e+00;3.249146397684691046e+00
-6.290044005766640134e-02;2.486949759120956838e+00;-2.021043992456847960e+00;-5.524645903012648240e+00;4.807645133250045610e+00
2.849612296623360227e-02;-7.293580079432929186e-02;9.095180205458930356e-01;3.449808874539245895e+00;5.478923836936862024e-01
6.312776149259560418e-04;-1.989246891421396990e+00;3.282818542402421880e+00;6.165036646891620009e+00;2.508547843922302789e+00
-9.543573304680399993e-02;7.807431704019548668e+00;-1.244873354567883617e+01;-6.267851382439769914e+00;-7.657787646415323835e+00
6.355533639733906837e-02;-4.707760098312588681e+00;-7.671739213041986361e+00;-3.736329348759078739e-01;2.991733111445445736e+00
6.038457676266715396e-02;7.568857322684530153e-01;1.922939961237580153e+00;8.269727148930674510e-01;-1.167439468227495780e+01
5.393912274308750900e-03;3.357994547717905398e+00;-7.699498727699528366e+00;1.122338526004452053e+00;-1.949695480021460314e+00
1.027470763211276242e-02;-7.224719575890764744e+00;-4.013930511843818216e+00;-5.532847326166717927e+00;-8.178697513818432296e-02
9.221142724232199439e-02;-5.438635720943524099e+00;-4.176505915280157133e+00;3.655185107783443854e+00;-3.364892629694921755e+00
1.454105494628362555e-02;8.672627943594332645e-02;4.921698027555346577e+00;-6.820598045349868244e-01;-7.129631358893018245e+00
-4.423047054491022770e-05;1.298685249251373897e+01;-4.218795240051132822e+00;3.970981429020946862e+00;1.526690508965475868e+00
8.910005189863727526e-03;1.008905216134933980e+01;4.345149854254082733e+00;-3.558341849281938085e+00;7.774729743180300190e+00
-5.704901463823517510e-02;-3.313673394092382374e+00;1.616967325170028058e+00;8.509954549901394216e+00;-1.121158415392079455e+01
-2.158325282256232103e-02;9.651293192967093371e-02;6.040525345315043149e-01;-3.550928749582560773e+00;-7.873149433860295865e+00
-2.568789555911574207e-02;-5.281024413367740422e+00;3.870091049917942616e+00;1.298677773059934461e-02;-6.289827886970031923e-01
5.215939528265245428e-02;1.006240046991223824e+00;-8.177000321665607530e+00;4.705900627788631496e+00;4.478264183888648553e+00
2.696432201688194266e-02;-2.994790832281973181e+00;-7.027251313465483484e+00;4.628566642043336898e+00;1.032015752763155492e+00
5.522629409227181041e-02;-5.097243366929400388e+00;8.624538865054619308e+00;-4.981037494310795566e+00;-2.204318436945235771e+00
1.976001606169030395e-02;1.170175855591140035e+01;-7.994842295108045560e-01;6.619892952466656766e+00;-1.035241349858956189e-01
8.250931199914662839e-02;-8.324605399954263518e-01;-1.449050737453747351e+00;2.138940892203391453e+00;-8.768155623482993377e+00
7.716091976531123942e-02;-2.358251737733475739e+00;-3.421284774085230573e+00;1.316310999657366310e+00;-7.382938424636986241e+00
6.886021648493992342e-02;3.816408992542961620e+00;3.974990076807834338e+00;6.879747371923858879e-01;2.609297802514846332e+00
-4.689946836838571054e-02;-1.907662458520690052e+00;2.482019984896978393e+00;-7.944203189374546170e+00;2.957394295372743898e+00
1.989922751698557438e-02;-1.894466123015464687e+00;2.287862257236024988e+00;4.402333623268703811e+00;3.383491190051741260e+00
7.140377717681888059e-02;-1.741781665484261277e+00;-1.203542804308903813e+00;6.588459873805833311e+00;2.815457414503633071e+00
-7.282588995469295445e-02;-1.633437122738590652e+00;-1.060930012270786760e+00;4.516707655080976380e+00;1.970518051373398305e-01
3.008885177508753561e-02;7.819795221555217779e+00;-5.436010935757737528e+00;-7.239002082887793676e+00;1.677067869514293763e+00
1.201091690503894305e-02;2.691490231872244898e+00;-9.078690400724441778e-01;4.365559301348596932e+00;-8.548136972081847862e-01
-1.985076008416722295e-03;4.259018738222895450e+00;8.884844386588227394e+00;4.113705802841423953e+00;6.720503339590636394e+00
-6.369705145212521680e-02;2.018412715209576991e+00;1.198186957759195082e+01;-5.429217274275778493e+00;-3.399077334518735505e+00
2.275993202319269784e-02;-5.202591147622567469e+00;1.559424753683335885e+00;3.642560562951179470e+00;8.275289320633933965e-01
