-1.056325410416882882e-01;7.512378047111763379e+00;1.425369436279351421e+00;6.366566869366268477e+00;-3.908175288324736041e+00;-5.876702567827635747e-03;-3.636361984900182958e-03;9.340648370935181188e-02;8.867182129470683669e-03;7.992570625179228061e-02;3.302625698723302833e-02;-1.934874406412258330e-02;8.601389844829034070e-02;-5.123293330508451454e-03;2.744353958634532242e-02
1.719262245467773065e-02;-2.385399115915360913e+00;-8.493510803416565835e+00;9.498784514612294672e+00;1.997090995604793751e+00;-2.296279564034114234e-02;-9.275653092256885834e-02;-2.466340718671462817e-02;-8.698316140674265673e-02;4.721607523075734003e-02;-1.217090744682971792e-01;-2.050087932375148012e-02;-3.743044675592119980e-02;-1.295837200296243441e-01;-5.247029907558771467e-02
8.369588678645870083e-02;-5.452275784488220367e+00;1.682586557642060887e+00;2.613759120029001126e-01;-3.416019600009889690e+00;1.201917121625788176e-02;5.636095956308853974e-03;5.346986730962928480e-02;3.294528585505403923e-02;-1.008000877164418468e-01;-1.045412984256560707e-02;-3.732360897712606873e-02;3.074881361993056159e-02;-2.351849994404019498e-02;6.209375072672124185e-02
-5.649170566963163109e-02;-8.734824518785163860e+00;7.656124371368004056e+00;2.495306546943206527e+00;4.845798275291272716e+00;-5.705160830111282149e-04;5.288680712934452910e-02;8.605517931447265179e-02;-1.144449879429846294e-02;-9.452060392496802743e-02;5.449525163951257287e-03;-5.388440516161011919e-03;-5.060737690193051197e-03;8.422330274947660567e-02;-5.806197775274912071e-02
-5.437518379237699095e-02;1.660279154357381604e+00;-7.375681105394972015e+00;-2.802037387170832616e+00;-6.164244706553640540e+00;-3.917771740514316287e-02;-9.405387391740039141e-03;-6.706921402977850111e-02;2.141148662406354083e-02;-5.285396005679915410e-02;9.626676523311837597e-02;4.556832778603882132e-03;6.361081843917540390e-02;-3.329660554705383274e-02;-4.712640344482975363e-02
8.588772314731621393e-02;-6.102170847621620986e+00;-1.953853302419164883e+00;4.029289893140705625e-01;3.171922043414890258e+00;-1.901308956989133242e-02;-3.445343161926544412e-02;-3.765183731003497042e-02;-5.450129169380753258e-02;2.913476056258850963e-02;1.003924773638744938e-01;3.705852818377707025e-02;3.781992713904004655e-02;4.532040032629751532e-03;6.105999807480252950e-02
-3.705722366689778724e-02;-8.879595054826372902e+00;-1.150017156306678778e+00;3.482901014538805740e+00;-5.394246452813251658e+00;4.760544186269168726e-02;-2.355933183679406046e-03;-1.481367793300462227e-02;-1.870324895910696270e-02;4.491780526766030873e-02;5.849006483999925898e-02;5.310754606739753053e-02;-2.345639734249962971e-02;7.529702187442599559e-02;5.944519789812410804e-02
-3.192747507807641022e-02;-4.035187260780407570e+00;9.514127901846769930e+00;-2.327412025376481175e+00;-1.339513334818891011e+00;6.544068686201652899e-03;-1.990976031697978821e-02;3.933444929960874109e-02;-4.090912494736403948e-02;-7.945002538555255567e-02;5.598744496911233631e-03;3.931252048901046764e-02;-5.729458414428012514e-03;-5.549495404168467566e-03;5.267148724330883436e-02
-5.342538729072352638e-02;8.975763178215823146e-01;-8.600868608745492194e-01;-3.123509353587153647e+00;-7.086890440962583249e+00;1.359966843115501672e-02;6.629572371144679685e-04;-8.298923616307391990e-03;6.119333186655537965e-02;-7.195534668853274807e-03;1.059848432896893650e-01;8.513977106646035409e-02;-1.831195556066516836e-02;-2.193501991358970393e-02;-1.666354630458441108e-02
-2.553921228703033910e-02;9.328252837249676688e+00;1.722338460866922993e+00;4.339222267085430573e+00;-8.517576502954106843e+00;-9.720637414541662136e-03;7.276104860987480348e-03;6.764433743607622951e-02;2.369218082265008365e-02;1.382660268201482169e-02;-2.067255492695902960e-02;5.253222079206978923e-02;-3.533240054842434839e-03;2.042916752875271677e-02;-6.594107907776310118e-02
-8.614569179004931410e-03;2.575990825098666726e+00;2.364634753107837994e+00;-5.173170337966331189e+00;-5.056905483824344572e+00;-3.851923647662013062e-02;-5.298428828680500774e-02;7.109298390198803830e-02;9.597358941855984107e-03;-3.904935622595733652e-02;2.262905024609819776e-03;-5.228063615778916207e-02;2.871545619235422574e-03;-4.115008022022585005e-02;-2.913783033517941545e-02
-2.023274103053445891e-02;-2.372742673391981860e+00;-1.263766572877283778e+01;-4.332632380022968022e+00;6.602909257640449781e+00;7.808422149104987664e-02;1.998164205357155776e-02;1.450943603272933716e-02;5.506927326669633360e-02;-1.893214614843809901e-02;9.696587716423539852e-03;-4.917114609650090340e-02;1.079903865810018194e-03;-1.114027489541975502e-01;6.104350300430577692e-02
1.826313023367196961e-02;6.890110019480266690e-01;1.041815678634684872e+01;3.473461050909014691e+00;-6.575088441185348742e+00;5.341144314979348086e-03;-1.825325962808973038e-02;-5.595614504700132654e-04;6.233311186699427853e-02;-1.048459837541220185e-01;-3.450646066211531665e-02;-4.445481202410368066e-02;-3.179763953098557923e-03;-6.454237987482906030e-03;-5.779037235946520024e-03
1.197857814332163734e-01;1.785948808878111471e+00;1.675632731667008102e+00;2.684630441719906280e+00;-1.002567513584646086e+01;-4.752345419454950121e-02;-1.179594570087505040e-01;-5.406344452672171008e-03;-4.843074324625906701e-02;-2.596042158014336826e-02;3.399213430938691216e-02;2.720519769308276867e-02;6.317304736917388197e-02;-6.369384146222177578e-02;3.006051306872959544e-02
-4.648233105622670558e-02;-6.830230787570837236e+00;2.526959632809374412e+00;2.034192171597817289e+00;-1.096874179170146846e+00;-7.177583159096327658e-02;-6.280078280279828562e-02;-5.448653491887187061e-02;-4.840065653991366956e-02;3.684753925901546739e-02;1.024156620423400110e-01;-5.768107978473028044e-03;-9.355834901654624600e-03;6.238055943590892216e-03;7.000815338332992688e-02
-1.871245981255443072e-02;-1.463584934639510671e+00;1.223910575316686344e+00;2.222929140470821796e+00;-9.136938505214685646e-01;-7.666986357807193363e-03;-2.240408660809507096e-02;-7.550021568758307454e-03;5.228582829798267273e-02;-5.487663235683461205e-02;1.515339997086366519e-01;1.388718695667747784e-02;-3.003434932594844717e-02;1.298936528114707015e-02;-7.772982572194581108e-02
-1.184589969931278998e-02;1.335876291393502502e+00;-1.045107838510684006e+00;4.811671967014957474e+00;2.039372641578843126e+00;2.132623273239842021e-02;-2.801757298361335496e-02;8.562825102084946349e-02;-5.907639570249718225e-03;-1.796807743021147305e-02;1.510190259627153947e-02;-7.749071996443132604e-03;3.136770326416716409e-02;-2.635329710348049970e-02;2.504917432977870131e-02
4.153209145669537611e-02;-1.918287361652808165e-01;-8.906768812542287250e-01;-1.959929372905170109e+00;6.615172343979435432e+00;-4.747313181135285470e-02;2.641939665913002611e-02;-6.668454245664344471e-02;-1.213899256272163918e-03;9.068591198044705093e-02;6.504492635198914907e-02;-4.996945573184477518e-02;3.978752541133591392e-02;2.618825924954961554e-03;1.218703915314790949e-02
-6.709961267363646897e-02;-3.866789563912483185e+00;-2.346932532706781593e+00;-7.895303838395477669e-01;-3.458211456224133507e+00;-5.743097473646109619e-02;6.194636671493097824e-02;2.588856845211064822e-03;1.029512478383347697e-03;-2.372865864836840727e-02;6.263363796547652407e-02;3.854784380823004369e-02;-5.732667843328695390e-02;9.366310088581036473e-04;2.557707495853474289e-02
4.343640578653653467e-02;2.278327406777052477e+00;-3.257032974065797726e-01;3.048764306098155519e+00;-7.259932291656678416e+00;-5.532624063187238650e-02;-1.058463341876615671e-01;-1.182716472875056058e-03;1.988576004107611359e-02;-1.041597388893628247e-02;-8.583326510856107913e-03;9.627452104418286749e-02;2.172293854983807157e-02;-3.022338005657463494e-02;6.189407827040221965e-02
1.689811584375557757e-02;5.288219035828943815e-01;3.345033901167371759e+00;4.823953857043722593e+00;1.035381721893958051e+01;-3.652643851047970153e-02;-2.253523969363624077e-02;-1.658323884458403827e-02;8.846486383334038750e-02;-9.556124714326871133e-03;-6.600559049635273956e-02;-7.436008065373989062e-02;9.106510313041590865e-02;2.149331755512358041e-02;1.996996308232629191e-02
-6.317632785664489825e-02;3.366452217710517170e-01;1.643932631898914920e+00;-8.222913875652690052e+00;2.863502015991385985e+00;-2.905841300786199052e-02;3.748435778579906758e-02;-6.666379637009013648e-02;-8.853982392834085224e-02;-2.926709565986791023e-02;-1.449169953878041810e-03;8.005734563405306203e-02;6.850496116706901450e-02;-1.064695219247291380e-01;-2.537703523179225817e-02
9.769983141660822101e-02;-7.132499724944585395e+00;6.854480331136107552e+00;2.868194597896817299e+00;1.267187699000283940e+00;2.053293646577976014e-02;-6.342853800310746526e-02;-2.500246863356477695e-03;-3.247133322568670349e-02;6.651599158083465468e-02;-8.667625058146234338e-03;-3.831612057557262641e-02;-2.648163733458087921e-03;-5.124094237133944296e-02;-7.392321414842586980e-02
-1.004548741720813765e-01;-1.189783551415454221e+00;1.872875377576740163e+00;-5.432752575478001944e+00;3.309343307236407128e+00;-6.144991219942333438e-02;1.001145984357492552e-02;-7.280402159152102315e-02;1.942734916255692279e-02;-1.536680423071064110e-02;-4.595010699321817188e-02;-1.147584986979926364e-02;-5.822217970081670219e-02;6.487434527202549928e-02;4.442950758875258838e-02
3.304374558256593930e-02;-7.981338259057753959e+00;-1.939551827483138258e+00;2.720273865827038673e+00;3.663957683737414928e-02;3.366421532066401351e-02;2.347632464299173952e-02;-3.237635435670474515e-02;5.241827727864879771e-02;7.306984601400555966e-03;-3.823661866415722227e-02;4.407848279341362863e-02;-5.956794337279994189e-02;4.421555925573280449e-02;6.470130608042060083e-02
6.021697267030809431e-02;-5.023886405352349094e+00;4.835157697053098502e+00;-2.398995320304950774e+00;-3.931251213007617373e+00;1.283336195773807364e-01;1.581295259649278737e-02;5.184720048291686922e-02;1.031778543274508436e-01;-9.693675148865876778e-02;-4.253287031816047753e-02;-4.547639673834544261e-02;8.559326737861311027e-03;1.029715990632520950e-01;6.846068936151457340e-02
-7.065610292328648734e-02;7.320513248491779201e+00;-2.351715032818469525e-02;-4.805301924315799944e+00;-2.245192875941886435e+00;-1.403706397771783791e-02;1.745805728224329376e-02;3.345181628559470294e-02;5.536713020172554650e-02;1.035889086199656521e-02;-2.946488799007549505e-03;1.079994462997199145e-01;-7.220561180476549323e-02;1.525961194027581139e-02;4.435801082919765305e-03
-2.700333694115194041e-02;1.056778450344399989e+00;-4.740441369236637392e+00;5.765756410109360575e-01;2.839383231000879526e+00;-4.420010155610996916e-02;6.650511051025360942e-02;-4.373629898807297051e-02;6.046954675672419621e-02;2.119956398123563554e-02;-4.791864961575553056e-02;7.920809192733702271e-04;4.233646387066505173e-02;-4.465445507350167959e-02;-1.258079419215785491e-02
3.363717089275727185e-02;-5.139173780964272353e+00;2.827853079593257490e+00;-1.935300792032606410e+00;1.370630016268196805e+00;4.385152732574504331e-02;-7.816656610720219833e-02;7.538636191797673525e-02;1.137996185327267845e-01;-8.310463086474267902e-02;1.595310973289247591e-02;-6.791224410964794532e-03;2.787560020750417741e-02;-1.057487960545969580e-01;2.364475551981009074e-02
-1.539173074353977246e-02;-5.834186919421599171e+00;-4.025472484002026619e+00;5.461351680633380390e+00;5.186694303076807344e+00;-2.167518906117671396e-02;6.261228492675684730e-03;-7.753184531107981670e-02;-2.504670080168590676e-02;-1.353966057087292035e-02;4.443972923190605412e-02;-6.575011861913203359e-02;-6.574030062492051962e-02;1.044444912072491419e-02;3.099152982382068211e-02
-3.241502010833702263e-02;-4.903499689774610815e+00;9.627056544819424744e+00;-6.543114069445699066e+00;4.084181176190715412e-01;1.673794926381157872e-02;1.878020106553663846e-02;9.643574619230982359e-02;-6.143064037749308703e-02;-6.144856844651281833e-03;6.474079982645507270e-02;2.487096666091758931e-02;-7.434074308725788227e-02;4.418239182637586498e-02;-2.596692922063613407e-02
-3.320933755463289366e-02;-2.718383125113196908e+00;-1.754616683496535101e+00;7.141925408304894418e-01;-6.565085252269780014e-01;-6.457778886807140351e-02;6.899194053225365941e-02;-7.042996616341902494e-02;5.940089355232816212e-03;1.822877085161413169e-02;-4.226174945565461250e-02;5.220411943553056322e-02;-3.450208559982555906e-02;9.053846967188466932e-02;1.393627089382293294e-02
-1.089430511178162038e-02;5.107667808794285058e+00;4.671133398083073374e+00;-2.686574483687467652e+00;6.465872758494339845e-01;6.681659683123931937e-02;1.130529401853531957e-02;-6.024144231306728658e-02;3.821939548309209993e-03;3.593353405279672841e-02;-6.756042564340791756e-02;-9.078532971649098948e-02;-1.044918453953483928e-01;7.570452648065562062e-02;-5.677305453891010045e-02
-6.360911970409520444e-02;-8.419653354605147300e+00;-8.362209563906451981e-01;7.798120817505138636e-01;1.273134074972121166e+00;2.248400129497019756e-02;-8.008419484784684572e-02;4.776953868237159700e-03;1.766413819030635685e-02;3.903910542348733304e-02;-4.163330810891992945e-02;-3.024051710329895420e-02;-5.136966936949038942e-03;6.278072569540886494e-02;4.185674516882925689e-02
8.735092766367398218e-03;2.338927888697092783e+00;-8.202558083002664091e+00;-2.488663465946260978e+00;4.503053683934731488e+00;-1.795036093698181706e-02;-1.043210417996596473e-01;-3.968745654799250844e-02;-1.349809058327812797e-02;-8.360562527966763913e-02;8.597679580879317301e-03;2.984626772971901362e-02;9.008745661526424212e-04;-8.562668040439248146e-03;-6.984262665986991359e-02
-4.287831937895539292e-02;-1.693976649297440673e+01;1.509463722147602827e+00;3.134712229353700863e+00;6.425177488914579627e-01;2.858130454098105344e-02;-8.660532238331120070e-02;3.217003162618232992e-02;-6.404618862828152792e-02;-2.018790667493236199e-02;-4.940710261740900722e-03;-3.186880959039178202e-02;-3.688460880919070678e-02;-5.579063740089843654e-02;-2.762530808742729230e-02
5.862299120915468592e-02;-5.914348361708093194e+00;-2.529706639093584730e+00;3.923595577399317413e+00;-7.805445449413283221e+00;4.338372858044578506e-02;3.146208483650309961e-04;-4.149113944939462201e-02;-4.418279382527517951e-02;7.102867988360390961e-02;-1.115397046468146192e-01;6.292536390139423508e-02;-6.873603444318325539e-02;5.020931600028974429e-02;-8.289931305961313612e-02
-1.967780327869157395e-02;-3.868263633827201176e+00;5.312556125463469670e+00;-1.297812431412313838e+00;-2.137713841233251699e+00;5.586537883980047248e-02;-2.409931186486920663e-03;1.567634102064446866e-02;-4.243878187330735532e-03;-7.938903951970342765e-02;-6.814013559224292582e-02;3.280989812877992823e-02;1.215480840111153871e-01;-6.724474583737126421e-02;3.127745805817102459e-02
2.557151815785955844e-03;6.321614110378495965e+00;-3.957870797353781889e+00;-1.532275619241862508e+00;2.156987590982106795e+00;4.796414753826903216e-02;3.741622670194515166e-02;-7.928165643779926108e-03;3.377457077416227971e-02;4.046770363556340122e-02;-3.531654685798397281e-02;-4.236058948073029989e-02;-1.493338179655153732e-02;-1.974993109040566741e-02;1.408424721043620258e-02
-2.574667514787164213e-02;-6.518176505205628413e-01;4.991535436579653262e-01;4.065176961379503240e+00;-3.080013308312530285e+00;-2.680204823376904077e-02;-2.131278334866941113e-02;-1.080233338241498760e-02;7.957489841182118634e-03;2.081234064351564911e-02;6.006956638176017688e-02;4.072543613287114145e-02;1.482029586249472520e-03;-3.974456365815857983e-02;-4.132852297746613529e-02
-6.738364778784754205e-02;5.485218470399187751e+00;6.272152326565036518e+00;5.936726280452501392e+00;-1.454282955066161875e+01;2.951201402807773766e-02;9.333374227129707934e-02;6.505844332475733960e-02;-6.995719331797653484e-02;-6.005097241103051625e-02;4.957462614265979728e-02;1.079672411570047411e-02;-2.118888382922747959e-03;-1.523093159908771865e-01;-2.903332073046308720e-02
5.474225839715855108e-02;-9.452204909749752915e-01;-2.418935285694517323e-01;-7.812736257397099315e+00;-1.095159503709013160e+00;7.436599628361845182e-02;7.181755686205144873e-02;-7.817046020288642705e-02;-4.678201078228033660e-02;4.306920149715820489e-02;-1.852426441209169272e-02;7.574168041537010510e-02;3.266451111212580194e-02;-7.479310512658612908e-02;-2.268913538566756302e-02
-2.492703975504149266e-02;9.239420020592503668e-02;7.446653516786515326e+00;1.077667458574943460e+01;-3.425138769650643233e+00;4.008559988744319486e-02;1.517608841180488957e-02;1.826469982015200069e-02;-1.006250232116943227e-02;1.973433726250048426e-02;-9.480637663269187929e-03;-9.546172549635645321e-02;2.908016971993991964e-02;3.680745393325915438e-02;5.112656675408946971e-02
-7.761300990307910819e-02;-2.234230291945054958e+00;2.568104926741075378e+00;4.192975979841952139e+00;-2.256575625504044336e+00;7.794005430340694707e-02;2.258752368973340752e-02;-5.785410422071086967e-02;-3.681030822459833984e-02;1.292676093828368233e-01;-9.132783476158716496e-02;-3.384717094381109025e-03;1.377266178374460942e-02;1.459449721343824592e-02;8.713178605198539095e-03
1.677320545575934413e-03;-6.943593419974261050e-01;7.477464221461373128e+00;6.740255514834712969e+00;-9.730889075542584976e+00;3.461825549130616297e-02;2.277968286374142722e-03;1.505338811272734700e-05;-2.305356291407223771e-02;-1.349746077748583198e-02;1.589257898500155350e-02;-1.056787403950182613e-01;-5.095985297144263459e-02;-8.386821887582678395e-03;7.270783500085058713e-03
-5.772660328306958993e-02;-1.514304591074060236e+00;2.871649439856083230e+00;3.961524846206561534e+00;-3.162680089830492314e+00;-4.748863482685455190e-02;-2.942585616105593618e-02;-5.884960969294179833e-02;-3.644430404272046981e-02;-4.878972681338095141e-02;1.605819663791680993e-02;2.327085522381001914e-02;6.701882000510937798e-03;-6.726073961587140937e-02;-2.300158479823091739e-02
-6.824839367872946594e-02;8.769508668742844293e+00;8.916226838739277127e+00;3.522084520506519212e+00;-6.565432765000394966e+00;-6.161168996687382132e-02;6.658276963712145280e-02;-6.004945194903013594e-02;-9.782400495825157097e-03;5.165902824188324527e-02;-3.283198748404606016e-02;-5.262411666047464576e-02;-4.921120197877157376e-02;-2.945045291584992911e-02;1.141657371008489123e-02
-3.394259011428058664e-02;2.061411618352290809e+00;-1.239344097845458847e+00;-2.677322988025418460e-01;-5.512455057978714379e+00;3.370232996149111204e-02;-1.316984916886068495e-02;-5.815342683313531880e-03;-2.763364345797069722e-03;1.669580568127132514e-02;1.097246045042724050e-02;-1.452866184682276122e-02;-4.939452794444282313e-02;1.528795868223176840e-02;-5.002738444402123064e-02
-1.231749839893949566e-02;-2.537033548864699561e+00;-5.337029089836481610e+00;-5.133145002560604908e+00;-1.024004538938535802e+01;-9.779404754431864077e-02;-6.031625621002987409e-03;-1.013169850722773352e-01;-2.858987679964762607e-02;1.642745439848790692e-02;-3.077712961512024670e-02;1.433274937088796323e-02;-3.079169959425524794e-02;-3.604039685697301744e-03;-2.367020568301341985e-02
4.289525251967693520e-02;6.755161122340033408e+00;-1.145827053121724476e-01;-3.849762886887449387e+00;2.969781208096554437e+00;-3.237446058231412821e-02;2.830697499703194175e-02;8.168767019457764955e-02;5.724171959126073128e-02;-4.223563906054531719e-02;-3.215864506205973888e-02;4.355513470823545868e-02;-7.981289063255919691e-02;-1.432160081493110554e-02;6.578405126564731975e-02
5.612723656545991896e-02;-4.802344793064293960e+00;-1.140670223431200903e+01;7.375385264849279032e-01;4.281113542978919995e+00;-6.902802039082688024e-02;-1.702842421666681157e-03;-3.455780823859411210e-02;-4.193611668041228972e-03;3.355474861558428723e-02;5.762282446121489571e-02;1.597052251477062285e-02;1.120225731363905936e-02;-4.672603312640683654e-02;-1.631948084773786334e-01
6.958569539083191147e-02;-3.706898964930183560e+00;-5.842807105260123812e+00;-5.158422975347677131e+00;2.742115838678514272e+00;-2.027724422177951125e-02;-1.263565747750246618e-03;-2.700688034614408262e-02;-8.105724212477040391e-02;4.543355676688022593e-02;1.027515347374500787e-01;-6.029316102233361896e-02;5.401636895166087721e-02;4.068317193883774600e-03;9.424466534340125712e-02
-3.650708847010594033e-02;3.555671327100785040e-01;8.979628040555343027e-01;2.550574127925873125e+00;9.662874472465436071e+00;9.548855082600747612e-02;2.721767514316140307e-02;-6.885774175471419400e-02;3.247973098085559646e-02;6.610112693492425917e-02;-7.703037932938322507e-02;-4.560600771470505604e-02;-3.961585144139673914e-02;3.766298526789406409e-02;-2.324500600893870104e-04
-4.926025069047434979e-02;-3.182583363287113443e+00;3.794617967270910164e+00;-3.777903739977685582e+00;8.718385145710509931e+00;8.977227155790178104e-02;-1.545383723343164012e-02;3.111665490194504783e-03;7.482072460617254783e-02;4.659260976142660243e-02;-4.907294945143624715e-02;-3.743107070448740969e-02;6.275472561925925230e-02;1.408468632223379702e-01;3.485930293607190228e-02
-1.450736041470627319e-02;9.070619135411911449e-01;2.968530308940275919e+00;8.330162885516610771e+00;1.000707286501190119e+00;-2.910325121728084621e-02;-1.069502672586784969e-01;-5.219141793868975476e-02;8.000534133756753707e-02;-3.202768414697431711e-03;1.490134050409936683e-01;-1.358673077585380133e-02;1.104361975426313910e-02;-5.847354730797419547e-02;3.398532352480343639e-03
4.035795335655769506e-02;1.050140325522498763e+01;1.515055756064193959e+00;-4.080565156139471128e+00;-1.045511165343493198e+00;1.181193971072424659e-01;-3.407579793701540766e-02;-3.181089092227228771e-02;5.457030066944948410e-02;-2.142926968797698173e-02;4.539037727867936689e-02;9.313123023313940596e-03;6.693062601609507667e-02;-2.693395611979695903e-02;-3.268324852379710099e-02
4.619554485844955954e-02;-5.485862877540467863e+00;-9.010421404561315128e-01;-1.183207318371401584e+00;-2.603277111780399888e+00;5.337756660368987716e-02;-1.896419773893504501e-03;4.716734224778808618e-03;-1.449014117324743008e-03;-4.900101312920761981e-02;-7.340059897313098991e-02;5.354947064742456020e-02;8.233574452009560785e-02;-3.993332270515662780e-02;-7.274765576319679183e-02
-7.967248262473773310e-03;-7.564475587874898821e+00;-2.196537726269343516e+00;3.377550130394080252e+00;7.904066378829245343e-01;5.210491324043421690e-02;3.367692536787567775e-02;4.017510118288854237e-02;2.230222747247548743e-04;-5.664891411929150883e-02;7.409123139176604367e-03;-1.856041973114155343e-03;-7.631074777872737247e-02;1.032395024614950335e-01;-2.964286988305378165e-02
-2.604882580207750278e-02;-2.542227308779141381e-01;-1.560265327178679939e+00;3.133845042697564587e+00;-1.628823217920868593e+00;-6.731079676873368001e-02;-2.134352514290789940e-02;4.689682424646186149e-02;-3.053913364930953625e-02;-5.253684466295387850e-02;4.976020746155995766e-03;-3.489901163320976302e-02;2.316292381181756909e-03;-2.075412533188599612e-03;-1.943057203785718973e-02
-2.294841611829030736e-02;-2.979210364075856710e+00;1.157175967897942215e+01;1.981011381633774660e+00;8.993183843125208909e+00;9.483654871937757455e-03;-2.861412061469031931e-02;-4.820705435744698092e-02;1.038021264672922828e-01;-1.510353006139222160e-02;3.372335767779488166e-03;7.777259045322617095e-03;-1.724983104621213501e-02;5.981304229810694567e-02;-8.381788292531532070e-02
