5.244394706120552446e-02;3.146344965170906782e+00;-6.964427679119767234e+00;-4.256483494512718124e+00;3.728933549252521296e+00;3.698153433597134665e+00;-2.175285693009630705e+00;2.673206003902632411e+00;-5.044307713638069401e+00;9.746270241097508835e-01;5.035963405264132220e+00;4.444064566859482035e+00;-5.772537374581256792e-02;-4.937000813620766593e-01;3.071737491400925890e+00;-5.899866501840779875e+00;1.158527870741247767e+01
-5.672582226253154725e-02;3.741888652077643318e+00;2.495985683737643956e+00;1.225316945935636559e+00;9.415589292520352149e-01;-3.062526673166905411e+00;2.425122882990058848e+00;-4.802707386098450826e+00;3.233570318873115745e+00;-3.603198495510189225e+00;6.213877975949567700e-01;1.070220103401917422e+00;3.567814062847906698e+00;2.784159853082919245e+00;-4.938610543007397879e+00;-3.875402013241617372e+00;-3.389065583288914940e-01
-3.549141347586803538e-04;-7.913676248703074734e+00;-5.843084385398581659e+00;-8.603404245180219512e-01;3.520770071781979205e+00;-2.391980401536843104e+00;3.113586241135091637e+00;-7.759785307640559182e+00;4.567940972864962035e+00;5.903077389984976442e+00;-1.526614917092782964e+00;1.008711081153705180e+01;-2.903661080959958785e+00;-6.331204061321850096e-01;-3.996226315697304798e+00;4.455042010367237459e+00;8.607862979171098106e-01
-4.894421810576583126e-02;-1.573415162788344368e+00;-3.294220192487503640e-01;7.794309326638090063e+00;-1.618229082182782719e+00;-9.688812991644496719e+00;3.628762386740541857e+00;4.669870081862738331e+00;-2.907561463817975422e+00;-1.288038253318738668e+01;6.070915134903172028e-01;-5.938554398864233086e-01;2.520960599155857018e+00;3.615210833262518353e+00;-6.218341183801189054e+00;-7.498594644002630760e-01;5.967744286854369529e-01
-2.964011388862982863e-02;-1.806629515246810369e+00;1.703123500379923660e+00;2.693966514330030648e+00;9.374037746703452356e+00;6.961245252850833509e+00;5.784100108517790106e-01;5.307073124182520212e-04;-3.576226037825343873e+00;3.777654337699269949e+00;9.276330283342931748e-02;-5.222102023514491265e+00;-1.844061218249132938e+00;6.229433177630042451e+00;-1.528024799913595411e-01;6.818837727109697155e+00;5.759852837631732614e-01
1.404792008136428530e-02;6.159282466328801497e+00;-2.393584841878150016e+00;-3.964506087673125845e-01;5.649108513366353890e+00;-5.431756591892542119e+00;-3.782576993982344149e+00;-2.946717342193981182e+00;1.896591634079833888e+00;-4.722596382015437633e-01;2.562975551834225207e+00;5.731659702378140153e+00;-1.562530268469537464e+00;8.765870758573180765e+00;6.339752670894268860e+00;-2.677589458258635258e+00;-7.155404010519648139e+00
-1.440294311352035075e-02;-6.898266925338005784e+00;8.726548573877874304e+00;-1.079446452483990605e-02;5.105375534995999942e+00;-1.053486665523217347e+01;2.141852329121626042e+00;1.911297404782375198e+00;-8.981842942588606604e+00;-2.269912007115751251e+00;-3.190104372312859482e+00;4.787027380984222313e-01;-2.945529926750208194e+00;-6.089563685392126224e+00;-1.692466322784212052e+00;9.177280292006513573e-02;1.507188204549557153e-01
-4.095509464933692195e-02;-7.534986877767025915e-01;-1.998566927063293974e+00;-1.493924985838878672e-01;5.159176636119519266e+00;-1.160660157265209547e+00;2.697876135542714771e+00;-3.550493973066485953e+00;1.947189317966278255e+00;1.343924704963164407e+00;-1.962122472368802439e+00;3.779124362245117830e+00;-7.080102995849733460e+00;6.630032646526898610e+00;2.290894091731037641e+00;-3.777777389529210161e+00;-3.223381244554137659e+00
-2.089018590146780874e-02;6.427041303064799038e+00;-5.460862458732719249e-01;1.424715309789827744e+00;3.071228512237475172e+00;8.298494024332953245e+00;-1.764118671606771604e+00;-5.351633075867617606e+00;9.599845881675442172e+00;4.131535216638912544e+00;7.388586333944201279e+00;-3.148358261624710774e+00;-1.073514182028169950e+00;4.243985483990497798e+00;2.997423460444977206e+00;-1.263015067526081836e+00;1.005031533476579853e+01
2.576559642997710772e-02;8.967552588538086900e-01;-8.737544462876877915e+00;-3.086463903933253095e-01;6.678210620315898183e+00;3.436316556913206366e+00;2.738439927162604093e+00;-1.351473924822403916e+01;5.246256061606267451e+00;-1.190674305745350381e+01;2.055279642698231601e+00;-4.633244080938260012e+00;-6.744434825898729891e+00;-4.758726018903478128e+00;-2.621792432684167728e+00;5.117455133018368463e-02;3.587203899791710171e+00
-4.149564891616508433e-02;3.013823858846527148e-01;4.020975432661834326e+00;6.730418160718762088e+00;3.065705147791431884e+00;-4.401476138678953598e-01;-1.369229277638145170e+00;-6.372657813453574960e-01;-5.443646954132132620e+00;-1.208122629428600270e+00;-5.329718992416890844e-01;-4.373976304712190455e+00;4.024584603385176207e-01;-4.018060012283053872e+00;1.538927038553684401e+00;2.009323049724749399e+00;8.330555721781774281e+00
2.900602650150889764e-02;3.261721905672776423e+00;-9.143670352843075833e+00;-3.888622582093585578e+00;-5.127583271871810844e+00;-4.149851571022752594e+00;-2.094147349893304089e+00;6.044539342055315956e+00;-9.945602097458801361e-02;-9.059794100388091076e-01;-2.453726211775358657e+00;-8.005874484039226857e+00;5.060980208733020014e+00;5.881097612700792787e+00;9.297157061329047734e-01;-3.705406322300610178e+00;-1.125399858280598764e+01
4.411367595264674424e-02;1.026411059815829141e+01;3.267522359979395219e+00;2.521730916011536650e+00;2.809865085451655364e+00;5.948080690781943680e+00;-5.096833066941165669e+00;-5.900323157926806061e+00;-1.808270077594693825e+00;-1.360532348749868836e+00;2.032930182824433274e+00;-4.358154575817628107e+00;-2.816104169673255164e+00;-1.388524234310103411e+00;2.428245742559951736e+00;5.136307724231156335e+00;-4.569359807784620031e+00
-2.677731227299934985e-02;6.944670562272388992e+00;5.540274695778483194e-01;6.746966965119688631e+00;1.300487907125914333e+01;-1.813809000528650905e+00;1.691912013834229178e+00;4.460367954425120018e+00;-1.758697437265066554e+00;-7.730675309847635290e+00;1.573889114617101459e+00;7.880977735688771801e+00;-2.478324244455431646e+00;5.876537162605619535e+00;3.886834730468481602e+00;-2.656472210633753939e+00;4.115729765930645989e+00
-4.310040344944109092e-03;-2.686552311125187664e+00;-7.265854293540483511e+00;-3.937969587553559858e+00;2.126147633213572252e+00;8.970071213477607941e+00;1.922792187104698014e+00;5.665890265194254427e-01;-1.995695821723646013e+00;5.598709635902988424e+00;-7.615741987315152173e+00;1.299474080536036080e+00;-1.834790561178986312e+00;-9.128185597673382778e-01;-2.728505559496794894e-02;-1.375938283957931674e+01;9.978916268808088574e+00
-1.753159657009022848e-02;-4.551930122327020989e+00;-8.269112996327340426e+00;4.443943360138184140e+00;-8.791969818694664873e-01;-4.247276136298226312e+00;2.960402487350779488e+00;6.578763799954456815e-01;2.561823287869296806e+00;3.075596378222668070e-01;-2.637972569831785297e+00;-1.481599497761785456e+00;3.185602732042132956e+00;-6.904930500734483445e+00;-7.037526712785268757e+00;-3.462629547871240554e+00;-1.955144336593155341e+00
-5.693759751179490458e-02;-6.488703641945781975e+00;3.281111337910128434e+00;1.255387765756929008e+00;-2.574692143949659506e-01;-1.004932761777617367e+00;2.314985320402841662e+00;7.958394603282954449e-01;-2.941264616988816361e+00;3.988482541584698726e+00;-1.897774789185993072e+00;9.580998676712489726e+00;-4.655926422885386273e+00;8.219536043612911402e-02;-4.877611880095599872e+00;3.164377499928201054e+00;1.734422049316101111e+00
2.811161313449928034e-02;3.643904994540281272e+00;2.465915964274862926e+00;-3.954435816214228794e+00;3.341209986854143388e+00;-5.449855547975248626e-01;1.943825676714979966e+00;-3.521115089978583135e-01;9.213336109781629091e+00;-8.553490007357885005e+00;1.520238152412956234e+00;-1.558771762734585620e+00;-3.759067334240646652e-01;2.325003156255358139e+00;-2.959520528954697305e+00;4.478575147521823396e+00;-1.198967925545806557e+00
5.099193339352166288e-02;3.354377440925939702e+00;-8.190422264351692183e-01;-3.613983831673790448e+00;1.078663940509984931e+00;-3.587402795817618895e+00;5.056251942435448399e+00;-1.760694939785760527e+00;3.423414053918381494e+00;-3.112674032106683697e+00;-7.922024249582077182e+00;-4.823170875061651763e+00;7.088322073206417606e+00;7.900764655388208269e-01;9.740418541709849887e-01;5.048620465111380184e+00;-5.210992121942124855e-02
4.607583723471345150e-02;-5.229478708093994399e+00;3.851775203777187961e+00;1.934838915365111323e+00;-1.907778405195881266e+00;2.641002873887905888e+00;3.484829903022805819e+00;-8.476090838692668328e+00;3.958838761159974684e+00;1.712727591754668266e+00;-1.885111374321843503e+00;8.354056759451750080e-01;-4.601900743509968805e+00;-4.209407743166325488e+00;-2.025774341291398439e+00;-2.582049836082743965e+00;2.801304499919053725e+00
3.254867609826169600e-02;-4.409005470140230365e+00;2.817051503051544614e+00;4.993237535111653358e+00;4.888045526294445331e+00;-3.623605380009362609e+00;-7.091108069164208771e+00;5.412531443533214137e+00;-1.127759986482912602e+01;-2.376305233077551815e+00;5.924916736901017167e+00;-3.439715305762654829e+00;-7.623599183997338713e+00;4.194047298753716291e+00;-2.621277332480694167e+00;4.341288168198323305e+00;3.912017690863173414e+00
6.732014733602283661e-03;-1.172880289749853366e+00;2.480536064979670829e+00;-2.983454864254083683e-01;4.989772131542532740e+00;-4.476047891107504562e+00;-6.053645908131638720e+00;-1.014066461691879972e+00;-8.603110132207953537e-03;3.578591989591117239e-01;1.338684085667220458e+01;8.467342123879701976e-01;6.225379175058025183e+00;4.094598412544651289e+00;-3.029251696943981109e+00;-3.037571272605343875e+00;-4.510544644192998831e+00
1.743617848662755432e-02;-4.103764674740850160e-01;-2.181731724302619302e+00;3.009962289380769374e+00;-2.670603047299322075e+00;1.030248564044173420e+00;-5.748688642229579093e-01;-7.134780390352660540e+00;-9.303120758065691831e+00;7.695284108845530380e-01;6.672755452849853164e+00;-6.556017667627905832e-01;-2.805106929941625804e+00;-1.077347755532369789e+01;2.804432544600414801e+00;2.471894273468767000e+00;4.689412896450927626e+00
9.449476539245128814e-02;-7.145115374865287805e+00;-1.285100528927327401e+00;-3.541995339416344812e+00;6.369992964218442744e+00;7.485146239147290714e+00;-2.811560456028753929e+00;7.365470450784663115e+00;3.058420906769154346e+00;1.967455638638201387e+00;-1.736022867696581928e-01;-3.059065120781049529e+00;4.282339773718132570e+00;-1.460433688115585493e+00;-5.551059584858846208e+00;7.375869993925451951e+00;1.479702529409833289e+01
-1.367292600903251276e-02;7.073595145055069366e+00;-2.443408444797634971e+00;-1.333452310810856245e+00;7.977017680923089493e+00;8.478645063038432461e-01;5.716278570064785569e+00;-1.736267144970335519e+00;-6.291287618560815531e+00;-5.676170027563088638e+00;-4.788483284635434600e+00;-3.934984108005878389e-01;-5.666976300963240121e-01;6.530283539553398242e+00;2.435448939950041414e+00;3.539855275628685405e+00;-2.185763016565054340e+00
-2.131302705512286289e-02;-5.859318268956593911e+00;2.468023800543068358e+00;-7.622655934370285102e+00;5.319098375152515601e+00;-5.244428655571207187e+00;4.079714343076361160e+00;-1.067037182726758182e+01;1.958996103965127356e+00;-1.667151309507636237e+00;2.329915366502042229e+00;3.851047140040012584e-01;-3.597945386700712511e+00;-1.988359451218824625e-01;-3.627749304148669030e+00;5.529445736978164661e+00;1.564717807397975280e+00
2.898998099071416201e-02;-1.669627647788970215e+00;5.134328964256194894e+00;-1.301469086775576933e+01;7.377748296338909384e+00;-6.761406476817879430e+00;-7.445479204810609986e+00;-1.338221388629934694e+01;4.768262966094060640e-01;9.491237435564816582e-01;-4.437371239531009870e+00;-4.342936290388096587e+00;1.194921211798835703e+00;9.427130151964357552e+00;6.525926116060260185e+00;8.808941463214331469e-01;-2.627919264221981077e+00
8.880860397668666195e-03;8.888508194162714204e-01;-2.377941156696581793e+00;7.388269621848913893e+00;7.143705226099170691e-01;-6.346312024819888986e-01;1.101830262219685252e+01;2.069708653251925323e+00;-1.555988208081680924e+00;5.593559348936265607e+00;-8.866170237968292511e+00;-2.155600415351707433e+00;2.723679361469747207e+00;5.175309214165677574e+00;2.898169779946711877e+00;9.119478073313391775e+00;-2.439352688533471536e+00
9.713970969013538403e-03;-1.330615086195773289e+00;-1.743690137798562390e+01;-4.100878157900419430e-01;1.183794791044474870e+01;7.672028058586446431e-01;4.912833573718605074e+00;-7.028908859551371791e+00;9.819935422944587877e-01;-9.405103929921091677e+00;-4.614165611792550692e+00;-8.778682580203305719e+00;2.950602964836170905e+00;4.465899493640816509e+00;-2.800213321067662520e+00;1.464837595342390886e+00;3.876097983687372572e+00
-7.353467164439084214e-02;8.628687903907430012e+00;3.612943267019085525e+00;5.722210126752570680e+00;2.504677736398150500e+00;-2.369066268745864789e+00;-1.991858549547699531e-01;-1.130416075852111568e+00;9.314702498468435676e-01;-2.331679045422936802e+00;-9.816570512488065336e-01;-5.509277877285443381e+00;1.933070200050339249e+00;-3.389617962890032477e+00;-5.390674693889440761e+00;1.966481993876883161e+00;-3.137873900030637486e+00
-1.901560075333163721e-02;4.576625620597443600e+00;1.097083968041159885e+01;2.037094515550340046e-01;6.025289498098264085e-01;2.464382170536354999e-01;1.978891184231975853e+00;7.790705861754963379e+00;-2.040432773025133262e+00;-3.927296680173531396e+00;4.046019890235625027e+00;5.254966521162741877e+00;7.850859498185567276e+00;-1.077985352952067366e+01;2.555385644144656521e+00;2.986963959029566684e+00;-7.484902534913064898e+00
-3.046702296228932100e-02;3.266256083655517006e+00;-7.775007285984373517e+00;-3.105369028134747467e+00;-1.024194190780491454e+01;-1.451091771028279354e+00;3.381108716139627379e+00;3.276273398216547506e+00;-2.662644235674720861e+00;1.820175435891197235e+00;-1.050703338617318572e+01;6.884173595666705836e+00;-2.696980382513573637e+00;2.731575054196544894e+00;5.006655447531571212e+00;-3.840734021486531813e-02;7.299995967859398416e-01
-5.609614780263109252e-02;-7.958550725455056707e+00;8.945762860365080726e-01;2.292787532683775442e+00;-3.523874122503365403e+00;7.989192536328410199e+00;1.470188389932630013e+00;3.705961648636056260e+00;5.454825463294628030e-01;-3.570831879336023640e+00;-6.927393387274348946e+00;9.887343881442635374e-02;4.191658318469342781e+00;2.213089986948491017e-01;4.055834563777139246e-01;1.409196552551855941e+00;-5.498310359886021459e+00
1.524193029936149815e-02;2.433918918314851965e+00;1.470763729529441477e+01;-4.390632441472942737e+00;-4.688379754298821922e+00;1.464825107444202690e+00;3.958233683558132654e+00;1.284996881613565289e+00;-1.094131818780412324e+01;8.133479857402561297e-01;-1.210994729434892392e+01;7.101938412013959478e+00;-7.671745573214888481e+00;1.984513437836036509e+00;3.254895175461949286e+00;-2.386970840352835577e+00;7.509255238409583200e+00
-1.989792958976768777e-02;-2.310728643681400074e-01;3.638508961506535577e+00;-4.356044506868462562e+00;-1.777225960205540911e+00;-1.545114302797653272e+00;1.507352145189739367e+00;2.748010821969817830e+00;-4.641837083651005003e+00;6.413721658556110761e+00;-1.049614534571926150e+01;-9.089466119548748058e-01;8.743210436725718182e+00;-1.307931116302105901e+00;2.599858853629875011e+00;-3.002752049536341339e+00;7.533744649226774115e+00
-8.078475580904420639e-02;5.743034295567801095e+00;1.321330605151434190e+00;-2.697767692869840417e+00;-1.277554388322773793e+00;-1.250195551118577164e+00;-8.269446227581594977e-01;-2.518945315348636860e-01;2.669147166367544788e+00;6.757194532861504399e+00;-2.181595810408218483e+00;7.890114727215636670e+00;-9.938135624954760772e+00;2.315558814453253067e+00;7.526529925520026865e-01;7.490146270765637659e+00;8.147706339467678305e+00
-1.118264250770170318e-02;2.770199318638040697e+00;-1.882742025379929185e+00;-6.870768707723931001e+00;-7.502531208286654651e-01;-1.656921029100738296e-01;5.157319218648896975e-01;-7.628377600852648044e+00;1.723066258081637214e-01;6.115182377269320568e+00;3.391063995582656698e+00;1.510112223595885039e+00;-5.313252088098472381e-01;-4.203491306374520953e+00;2.186507815886998607e+00;5.198891225643702541e+00;-1.445197921651540263e+00
2.929550609656015464e-02;-1.390712093342224787e+00;2.635172367188579834e+00;-2.130022504082118573e+00;-4.669168022112119232e+00;2.631170717009100324e-01;-2.138384078143216627e+00;-3.404254269527048571e+00;9.546508988959420350e+00;6.696373007735216376e+00;-3.183883814648171828e+00;-8.314960737282239833e+00;2.808235240992150786e-02;-3.272287059625878847e+00;-6.047302840184807238e+00;-3.897502303278171265e+00;5.937715752843687689e+00
-2.545270805075105017e-02;-5.673209079237030217e+00;-5.452784551795861745e+00;4.169513846153176218e+00;-2.627928922459236816e+00;1.128348271860603269e+00;-4.321656285784562179e+00;9.624422799376297633e+00;-2.217885165263981051e+00;-2.121881876516812149e+00;7.321831086269501299e+00;1.019355627894959149e+00;-1.049486041510817103e+01;1.998348663628389810e+00;6.955785961383791349e-01;5.994478621270796781e-01;-2.077334413449702044e+00
-1.697600086602883349e-02;-1.157953465361311496e+00;-2.183817171009156510e+00;7.346936728763879820e+00;6.705573502932337115e-01;-4.599792410232066864e+00;-6.734148016036387574e+00;-4.765660543081570388e+00;-1.033095045723422345e+01;-5.479220412362874271e+00;4.925760677006543631e+00;8.470840932789855060e+00;8.768912809130279484e+00;-7.364084666889516129e+00;7.145283145959181681e+00;-4.100632705200752959e+00;-1.089857348132157000e+01
-6.848852300244833227e-03;1.062372731334909171e+00;5.788639982095276915e-02;-3.388761901938446730e+00;1.562303576103388769e+00;2.570174548743366039e+00;5.190165978915179945e-01;6.521759158392516298e+00;-6.046609100070378773e+00;6.821792356169893878e+00;-9.646219362299970346e-01;-4.656167312213803200e+00;9.544230871812978023e+00;7.576641761233203098e+00;3.473599119137542157e+00;-5.333654692435506384e+00;3.537067050927806822e+00
3.165474442334823002e-02;3.314098623299423174e+00;2.762911537717147592e+00;-2.382273741540204437e+00;-2.311002115524208200e+00;-2.033110599171221278e+00;-4.510820925639945855e+00;-6.509563567499608183e+00;-4.650808817343771828e+00;1.546784836236644312e+00;-7.599182173178672173e+00;6.348739598579909327e+00;-5.670360246479542177e+00;-2.756243636433182598e+00;3.355793977988860144e-01;-9.301765176191088003e-01;3.231077557215507046e+00
-6.317050617523004355e-03;-1.655639109616715743e+01;3.629237622788610285e+00;6.584509165057756519e+00;2.665096883659311189e+00;-4.485088438360371299e+00;-6.546841489246374657e+00;-2.198163417478774306e+00;1.422738874127799091e+00;-9.807000723365955963e+00;7.388267038393683706e+00;-1.169092370288284322e+01;-5.206121773627423011e+00;-6.995961965327357479e-02;-4.305074967671441044e+00;-9.106787583811503106e-01;7.809477251873734538e+00
-1.086753267649620894e-02;4.122180132471454428e+00;3.214484719113157141e+00;-1.309235492538149259e+01;-4.663658146906736413e+00;6.334054263079300640e+00;1.268735604533358341e+01;5.565621102084461924e+00;1.018217660344185482e+00;-7.728301691434702470e-02;7.725800980832341125e+00;-2.277013082453615417e-02;-5.420309794168335138e+00;-1.002415134602634872e+01;-9.644755203434437263e+00;-1.510998412377784428e+00;5.037854638791586126e+00
4.969356219128379798e-02;3.138569917111471153e+00;-7.387484580017043001e+00;-1.531708620158163336e+00;-3.889222926932527358e-01;1.143137629538446776e+00;2.986758954508370145e+00;1.928311622776667456e+00;-1.498203801802730606e+00;4.503814496105452925e+00;-2.720910664274508228e+00;3.202410592724329153e+00;-5.972906938678965716e+00;2.870911042571742566e+00;-5.791243760119046513e+00;2.587757754572846736e+00;6.122594945939563438e-01
-2.854290901896373855e-02;9.902966494008140330e+00;1.169842146683941309e+01;4.220624673155109474e-01;8.094019511104011855e+00;1.164078802904305832e+01;6.948892859381961884e+00;7.981393750148081168e+00;-1.524125113139976007e+00;2.143193536836202728e+00;-5.939125791571701285e+00;2.570713844712158025e+00;-4.470399694111701905e+00;-1.071924976121807704e+00;-2.804410913364360880e+00;5.909470107727373467e+00;-6.793185878276531753e+00
1.794717050687916204e-01;-8.375902268818403940e+00;2.381470615418731285e+00;-1.069818754610216871e+01;-2.231450135810671753e+00;5.970803833584819031e+00;-4.314392279300632183e+00;-6.203720303209767195e+00;-9.987240845166205361e-01;-2.082025312018828345e+00;5.410476342738609112e+00;2.647404161788999399e+00;3.362576219589331394e+00;-4.786115619858988701e+00;-3.010508042480029012e+00;5.716494127568854111e-01;4.310043925585191005e+00
-1.136055990974828810e-02;3.226705226655402381e+00;2.863240862542779652e+00;9.409800713333740241e-01;2.852217352092330405e+00;1.389541752466258728e+01;-8.064081788808273643e+00;-1.676510824500980545e+00;-1.592298681322332765e+00;-1.542607764069130916e+00;1.078080792845408808e+00;1.035039147730490994e-01;4.189303161986877022e+00;-4.291038942192297867e+00;-4.481495090540271953e+00;-1.424125826386795968e+00;-7.104263478908040774e+00
7.393466818673441465e-02;-9.782616237623542599e-01;-1.867254180388625784e+00;7.767461755581907212e+00;-4.871112990394864894e+00;1.252584790683646809e-01;3.959516016092374802e+00;2.843847644651900541e+00;-1.765371559079687236e+00;-6.731772577098754873e+00;2.080232138309044743e+00;2.459597615434085505e+00;2.798431119404635403e+00;-2.033753538033541641e+00;1.165200930506987120e+01;-4.932575465604846165e+00;-4.770926901131645970e+00
-1.245652516398754531e-02;4.586139354543561808e+00;-3.229803082033506634e+00;6.417683951214746330e+00;-5.251283353432603995e+00;1.627342360402499022e+00;2.388039857207965966e+00;4.591864528266301981e+00;-1.578055649199775257e+00;-4.145690902082465712e+00;-5.439287021285291734e-01;5.580634391035870223e+00;-3.196882872882897075e+00;8.844420283562376417e-01;1.164198915344913932e+00;-3.315848767264220509e+00;-8.597252086549293182e+00
-1.738794813111781135e-03;-1.377556612291297666e+00;-6.565721053176672761e+00;4.395634195855159909e+00;8.211481371194370382e+00;-5.474239195630143051e+00;-4.850103868511039806e+00;-4.012060494097680952e+00;5.786512470194694835e+00;-9.256501401559135145e-01;-2.364146321943856321e+00;2.300675735246552556e+00;-3.468783394362595196e+00;-1.366971991500236516e+00;-1.942648268984521254e+00;1.656899082594386563e+00;-3.904130085361510183e-01
4.679856319360061433e-03;2.076400687830460168e+00;-7.094071811495216373e+00;5.590453937220392966e+00;-1.024705285284989564e+01;3.325678635994608445e+00;-9.440380136040361636e-01;-8.194195731013863337e+00;3.211683642704871833e+00;2.023246200872862222e+00;7.076943173738088788e+00;2.218871877602434317e+00;-6.868867339895414759e+00;-4.860179669992798601e+00;-2.530614049151326928e+00;-5.494876163533868763e+00;3.259991026266051417e+00
-5.603272988570191793e-02;7.874306556401125867e+00;-1.693569030919789853e+01;8.788750654979994081e+00;2.978840213328549424e+00;-4.721721935898500533e+00;4.673128472903510300e+00;4.029469562323670928e+00;-3.551891515837152902e+00;8.807505222340704876e+00;-1.424246371466392769e-01;4.278004307347570423e-01;-4.685166348724033369e+00;1.568185353300702189e+00;1.133684298089823628e+00;3.487380335285047428e-01;-3.105976286725209867e+00
1.784917256238375063e-02;-7.615134762052322426e-01;-3.165879462111872655e+00;7.667412007832301590e-01;-6.343487154402724926e+00;3.430998556784677911e-01;8.100230525881741972e-01;9.219856679086088747e+00;9.842868326314462735e+00;4.554660268693224268e+00;3.240008759209044964e+00;-2.520207952763189319e-01;-1.389983395757569085e+01;7.151720389310901815e+00;1.240221031919143346e+00;-2.421693110220012990e+00;1.522022360151035869e+00
-3.360860126011280813e-02;-8.188613515421485634e-01;-1.157349961556336293e+00;-5.244540145634672967e+00;8.037001059075959963e-01;4.446300272047986724e+00;8.542148945068587906e+00;2.492718051090959008e+00;2.477311072092448718e+00;-6.681708204735010703e+00;-5.432595266763190267e+00;4.279250087839523431e-01;7.586122778553785473e-01;4.637729944485541544e+00;9.829426333001507476e-01;4.372502893315592054e+00;-2.930634359347535245e+00
